hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
0, 163.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 164.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 165.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 166.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 167.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 168.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 169.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 170.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 171.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 172.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 173.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 174.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 175.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 176.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 177.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 178.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 179.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 180.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 181.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 182.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 183.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 184.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 185.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 186.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 187.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 188.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 189.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 190.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 191.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 192.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 193.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 194.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 195.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 196.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 197.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 198.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 199.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 200.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 201.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 202.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 203.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 204.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 205.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 206.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 207.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 208.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 209.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 210.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 211.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 212.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 213.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 214.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 215.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 216.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 217.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 218.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 219.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 220.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 221.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 222.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 223.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 224.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 225.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 226.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 227.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 228.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 229.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 230.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 231.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 232.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 233.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 234.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 235.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 236.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 237.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 238.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 239.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 240.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 241.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 242.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 243.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 244.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 245.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 246.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 247.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 248.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 249.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 250.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 251.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 252.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 253.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 254.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 255.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 256.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 257.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 258.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 259.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 260.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 261.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 262.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 263.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 264.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 265.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 266.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 267.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 268.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 269.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 270.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 271.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 272.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 273.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 274.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 275.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 276.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 277.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 278.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 279.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 280.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 281.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 282.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 283.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 284.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 285.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 286.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 287.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 288.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 289.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 290.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 291.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 292.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 293.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 294.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 295.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 296.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 297.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 298.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 299.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 300.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 301.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 302.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 303.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 304.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 305.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 306.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 307.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 308.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 309.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 310.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 311.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 312.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 313.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 314.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 315.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 316.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 317.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 318.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 319.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 320.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 321.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 322.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 323.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
0, 324.00000, 2367.28, -2.78691, 2431.16, -121.566, 2387.32, 118.146, 20.4883, 131.33, 13.5397, 22.841, 46.9069, -86.965
